Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Lambayeque Chiclayo,-6.77,-79.84,2024,111,23.17,20.25,86.55,3.66,16.02
Lambayeque Chiclayo,-6.77,-79.84,2024,112,23.04,20.0,86.59,3.13,13.66
Lambayeque Chiclayo,-6.77,-79.84,2024,113,22.93,19.77,88.31,4.34,19.38
Lambayeque Chiclayo,-6.77,-79.84,2024,114,22.77,20.15,88.31,4.64,19.25
Lambayeque Chiclayo,-6.77,-79.84,2024,115,22.97,19.85,88.89,3.39,15.51
Lambayeque Chiclayo,-6.77,-79.84,2024,116,23.18,19.93,87.35,3.62,17.34
Lambayeque Chiclayo,-6.77,-79.84,2024,117,23.7,20.27,86.17,4.66,16.51
Lambayeque Chiclayo,-6.77,-79.84,2024,118,23.63,20.33,86.63,3.02,17.05
Lambayeque Chiclayo,-6.77,-79.84,2024,119,23.69,20.5,86.74,3.8,18.81
Lambayeque Chiclayo,-6.77,-79.84,2024,120,22.8,20.13,88.41,3.83,18.88
Lambayeque Chiclayo,-6.77,-79.84,2024,121,23.04,20.05,88.37,5.29,18.73
Lambayeque Chiclayo,-6.77,-79.84,2024,122,23.23,20.02,88.93,5.35,20.29
Lambayeque Chiclayo,-6.77,-79.84,2024,123,22.81,19.75,89.31,5.15,19.42
Lambayeque Chiclayo,-6.77,-79.84,2024,124,22.89,19.33,89.52,5.46,17.12
Lambayeque Chiclayo,-6.77,-79.84,2024,125,22.57,19.01,88.31,5.15,15.31
Lambayeque Chiclayo,-6.77,-79.84,2024,126,22.43,19.42,88.14,5.79,17.92
Lambayeque Chiclayo,-6.77,-79.84,2024,127,22.17,19.28,87.46,5.7,18.42
Lambayeque Chiclayo,-6.77,-79.84,2024,128,21.9,18.86,86.33,5.4,11.21
Lambayeque Chiclayo,-6.77,-79.84,2024,129,21.06,18.3,89.84,4.79,15.31
Lambayeque Chiclayo,-6.77,-79.84,2024,130,21.58,18.6,87.15,5.01,16.97
Lambayeque Chiclayo,-6.77,-79.84,2024,131,21.49,18.81,87.51,5.7,17.35
Lambayeque Chiclayo,-6.77,-79.84,2024,132,21.16,18.54,89.03,5.35,19.84
Lambayeque Chiclayo,-6.77,-79.84,2024,133,21.0,18.09,88.59,5.51,18.63
Lambayeque Chiclayo,-6.77,-79.84,2024,134,21.27,18.44,87.72,5.69,18.55
Lambayeque Chiclayo,-6.77,-79.84,2024,135,21.47,18.67,87.69,5.76,17.59
Lambayeque Chiclayo,-6.77,-79.84,2024,136,21.19,18.69,90.16,4.6,14.26
Lambayeque Chiclayo,-6.77,-79.84,2024,137,21.5,18.66,87.81,5.89,15.91
Lambayeque Chiclayo,-6.77,-79.84,2024,138,21.69,18.87,87.77,5.46,19.49
Lambayeque Chiclayo,-6.77,-79.84,2024,139,21.26,18.81,89.25,6.4,18.15
Lambayeque Chiclayo,-6.77,-79.84,2024,140,20.97,18.34,89.46,6.53,14.44
Lambayeque Chiclayo,-6.77,-79.84,2024,141,20.44,18.0,90.71,6.26,19.51
Lambayeque Chiclayo,-6.77,-79.84,2024,142,20.32,17.8,90.65,6.11,21.06
Lambayeque Chiclayo,-6.77,-79.84,2024,143,20.43,17.48,90.95,4.73,19.93
Lambayeque Chiclayo,-6.77,-79.84,2024,144,20.17,17.29,91.41,5.04,20.33
Lambayeque Chiclayo,-6.77,-79.84,2024,145,20.36,17.39,90.52,4.55,19.14
Lambayeque Chiclayo,-6.77,-79.84,2024,146,20.29,18.11,90.92,5.76,16.32
Lambayeque Chiclayo,-6.77,-79.84,2024,147,20.45,17.81,90.37,5.81,16.78
Lambayeque Chiclayo,-6.77,-79.84,2024,148,20.47,17.84,90.35,5.6,20.4
Lambayeque Chiclayo,-6.77,-79.84,2024,149,20.38,18.01,91.04,6.13,19.12
Lambayeque Chiclayo,-6.77,-79.84,2024,150,20.42,17.64,90.34,6.03,20.43
Lambayeque Chiclayo,-6.77,-79.84,2024,151,20.58,17.67,89.33,5.71,21.32
Lambayeque Chiclayo,-6.77,-79.84,2024,152,20.39,17.81,90.44,6.23,20.05
Lambayeque Chiclayo,-6.77,-79.84,2024,153,20.47,17.64,89.91,5.37,20.65
Lambayeque Chiclayo,-6.77,-79.84,2024,154,20.31,17.31,88.39,4.47,20.36
Lambayeque Chiclayo,-6.77,-79.84,2024,155,20.08,17.5,90.08,4.61,19.29
Lambayeque Chiclayo,-6.77,-79.84,2024,156,20.33,17.24,89.95,4.27,19.93
Lambayeque Chiclayo,-6.77,-79.84,2024,157,20.36,17.43,91.18,3.97,15.7
Lambayeque Chiclayo,-6.77,-79.84,2024,158,20.4,17.5,92.28,4.65,17.84
Lambayeque Chiclayo,-6.77,-79.84,2024,159,20.68,17.74,91.42,5.14,19.46
Lambayeque Chiclayo,-6.77,-79.84,2024,160,20.73,17.91,89.8,5.78,17.96
Lambayeque Chiclayo,-6.77,-79.84,2024,161,20.55,18.16,90.47,5.03,11.04
Lambayeque Chiclayo,-6.77,-79.84,2024,162,20.13,17.98,90.7,4.25,17.5
Lambayeque Chiclayo,-6.77,-79.84,2024,163,20.81,18.34,90.25,4.84,17.37
Lambayeque Chiclayo,-6.77,-79.84,2024,164,20.9,18.08,90.43,4.28,16.92
Lambayeque Chiclayo,-6.77,-79.84,2024,165,21.2,18.48,89.68,5.24,15.01
Lambayeque Chiclayo,-6.77,-79.84,2024,166,21.53,17.96,89.37,5.45,17.64
Lambayeque Chiclayo,-6.77,-79.84,2024,167,20.9,17.82,90.58,4.85,14.23
Lambayeque Chiclayo,-6.77,-79.84,2024,168,20.62,18.26,90.39,5.93,15.47
Lambayeque Chiclayo,-6.77,-79.84,2024,169,20.67,18.16,89.61,6.99,19.71
Lambayeque Chiclayo,-6.77,-79.84,2024,170,20.58,17.91,88.96,5.93,18.94
Lambayeque Chiclayo,-6.77,-79.84,2024,171,20.35,17.36,89.76,4.71,19.2
Lambayeque Chiclayo,-6.77,-79.84,2024,172,20.79,17.62,89.12,5.39,13.5
Lambayeque Chiclayo,-6.77,-79.84,2024,173,20.37,18.03,90.33,5.95,10.18
Lambayeque Chiclayo,-6.77,-79.84,2024,174,20.48,17.86,90.19,5.75,18.17
Lambayeque Chiclayo,-6.77,-79.84,2024,175,20.7,17.67,89.51,5.66,19.34
Lambayeque Chiclayo,-6.77,-79.84,2024,176,20.27,17.64,90.88,5.34,19.03
Lambayeque Chiclayo,-6.77,-79.84,2024,177,20.03,17.33,90.94,5.4,19.17
Lambayeque Chiclayo,-6.77,-79.84,2024,178,20.13,17.42,89.11,5.71,16.43
Lambayeque Chiclayo,-6.77,-79.84,2024,179,20.08,17.75,89.89,4.92,17.06
Lambayeque Chiclayo,-6.77,-79.84,2024,180,20.85,17.5,88.29,4.28,18.91
Lambayeque Chiclayo,-6.77,-79.84,2024,181,20.64,17.45,88.96,5.01,17.3
Lambayeque Chiclayo,-6.77,-79.84,2024,182,20.78,17.83,88.06,5.19,17.8
Lambayeque Chiclayo,-6.77,-79.84,2024,183,20.34,17.77,90.61,4.25,16.92
Lambayeque Chiclayo,-6.77,-79.84,2024,184,20.37,17.79,91.74,4.84,15.07
Lambayeque Chiclayo,-6.77,-79.84,2024,185,20.61,17.81,91.32,3.47,20.27
Lambayeque Chiclayo,-6.77,-79.84,2024,186,20.93,17.46,90.18,3.64,20.9
