Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Puno,-15.84,-70.02,2024,157,14.95,0.09,51.14,3.15,21.91
Puno,-15.84,-70.02,2024,158,14.97,0.44,60.34,3.15,21.86
Puno,-15.84,-70.02,2024,159,14.88,0.31,56.13,2.91,21.96
Puno,-15.84,-70.02,2024,160,15.47,-0.26,42.63,2.14,22.12
Puno,-15.84,-70.02,2024,161,14.46,-0.45,39.49,2.78,21.56
Puno,-15.84,-70.02,2024,162,15.32,0.46,45.77,2.95,21.12
Puno,-15.84,-70.02,2024,163,15.31,3.24,68.75,2.38,20.88
Puno,-15.84,-70.02,2024,164,16.2,4.25,61.96,1.96,20.63
Puno,-15.84,-70.02,2024,165,17.0,0.53,54.09,4.13,20.36
Puno,-15.84,-70.02,2024,166,16.84,-0.61,48.67,3.43,21.17
Puno,-15.84,-70.02,2024,167,15.65,-0.34,51.01,2.6,21.06
Puno,-15.84,-70.02,2024,168,14.63,2.41,56.92,1.53,18.99
Puno,-15.84,-70.02,2024,169,16.01,-0.15,52.94,2.43,20.6
Puno,-15.84,-70.02,2024,170,15.47,0.4,48.04,3.16,19.4
Puno,-15.84,-70.02,2024,171,11.72,-0.93,51.38,2.45,10.62
Puno,-15.84,-70.02,2024,172,11.92,1.36,60.23,2.64,8.52
Puno,-15.84,-70.02,2024,173,13.36,0.58,62.47,2.68,10.41
Puno,-15.84,-70.02,2024,174,16.2,-0.11,52.34,3.11,20.48
Puno,-15.84,-70.02,2024,175,15.7,0.98,44.63,2.48,19.26
Puno,-15.84,-70.02,2024,176,15.03,0.64,55.77,2.97,20.82
Puno,-15.84,-70.02,2024,177,16.12,3.47,55.63,1.38,20.61
Puno,-15.84,-70.02,2024,178,15.48,-0.48,39.42,3.16,20.81
Puno,-15.84,-70.02,2024,179,15.74,1.26,41.83,2.3,20.92
Puno,-15.84,-70.02,2024,180,16.74,-0.91,38.37,2.4,21.24
Puno,-15.84,-70.02,2024,181,15.71,0.63,55.66,2.3,19.63
Puno,-15.84,-70.02,2024,182,15.08,0.02,48.91,3.68,20.92
Puno,-15.84,-70.02,2024,183,14.06,0.14,32.61,2.18,21.71
Puno,-15.84,-70.02,2024,184,14.91,1.54,34.2,2.57,21.9
Puno,-15.84,-70.02,2024,185,14.97,1.11,40.68,2.64,21.75
Puno,-15.84,-70.02,2024,186,15.36,0.44,34.96,2.16,21.72
Puno,-15.84,-70.02,2024,187,16.16,-0.93,32.22,1.88,21.69
Puno,-15.84,-70.02,2024,188,16.27,0.17,46.5,2.87,20.21
Puno,-15.84,-70.02,2024,189,15.56,-1.17,46.03,2.13,20.17
Puno,-15.84,-70.02,2024,190,15.98,-1.94,47.74,4.68,21.4
Puno,-15.84,-70.02,2024,191,14.55,-3.74,35.35,5.64,22.15
Puno,-15.84,-70.02,2024,192,13.98,-3.33,29.45,7.4,22.1
Puno,-15.84,-70.02,2024,193,12.74,-4.39,33.37,6.41,21.64
Puno,-15.84,-70.02,2024,194,12.53,-2.74,58.23,4.72,20.77
Puno,-15.84,-70.02,2024,195,14.62,-3.27,45.16,4.59,20.87
Puno,-15.84,-70.02,2024,196,15.34,-2.92,33.55,4.03,21.24
Puno,-15.84,-70.02,2024,197,15.07,-1.92,28.32,2.72,21.93
Puno,-15.84,-70.02,2024,198,15.1,0.16,40.29,2.64,21.33
Puno,-15.84,-70.02,2024,199,14.14,1.15,68.03,2.79,21.28
Puno,-15.84,-70.02,2024,200,14.63,-0.75,65.05,3.03,22.23
Puno,-15.84,-70.02,2024,201,14.11,0.01,61.52,3.46,22.58
Puno,-15.84,-70.02,2024,202,12.97,-1.67,53.57,4.0,22.5
Puno,-15.84,-70.02,2024,203,15.13,-2.78,60.62,3.57,21.7
Puno,-15.84,-70.02,2024,204,14.1,-1.28,68.43,4.35,21.94
Puno,-15.84,-70.02,2024,205,15.62,-1.63,66.36,3.24,22.07
Puno,-15.84,-70.02,2024,206,15.27,1.72,62.2,2.81,22.24
Puno,-15.84,-70.02,2024,207,15.26,0.99,55.23,3.51,21.67
Puno,-15.84,-70.02,2024,208,16.0,-0.34,55.06,2.29,22.44
Puno,-15.84,-70.02,2024,209,15.29,3.84,69.54,2.3,22.63
Puno,-15.84,-70.02,2024,210,17.24,4.58,58.92,1.59,22.15
Puno,-15.84,-70.02,2024,211,15.68,3.32,67.0,2.3,21.98
Puno,-15.84,-70.02,2024,212,16.05,2.35,57.04,1.84,21.66
Puno,-15.84,-70.02,2024,213,16.18,0.17,46.01,2.23,20.48
Puno,-15.84,-70.02,2024,214,16.73,0.09,46.03,3.42,22.51
Puno,-15.84,-70.02,2024,215,16.52,-2.45,35.18,4.3,24.03
Puno,-15.84,-70.02,2024,216,15.1,-3.45,32.52,2.86,23.83
Puno,-15.84,-70.02,2024,217,14.33,-1.92,37.76,2.57,23.0
Puno,-15.84,-70.02,2024,218,14.41,-1.63,47.0,3.67,18.23
Puno,-15.84,-70.02,2024,219,13.26,-0.5,51.25,4.96,21.13
Puno,-15.84,-70.02,2024,220,13.97,-3.62,38.19,6.53,24.19
Puno,-15.84,-70.02,2024,221,13.52,-3.33,33.03,3.23,23.59
Puno,-15.84,-70.02,2024,222,14.86,-2.64,29.66,3.16,22.63
Puno,-15.84,-70.02,2024,223,15.45,-1.22,30.67,4.4,23.57
Puno,-15.84,-70.02,2024,224,15.81,-2.35,42.87,3.61,23.92
Puno,-15.84,-70.02,2024,225,15.82,1.8,65.48,3.86,23.07
Puno,-15.84,-70.02,2024,226,16.4,-0.57,50.99,2.82,22.87
Puno,-15.84,-70.02,2024,227,16.24,-0.73,43.01,2.62,24.64
Puno,-15.84,-70.02,2024,228,14.97,0.74,56.96,3.53,24.4
Puno,-15.84,-70.02,2024,229,14.68,2.67,64.61,3.92,24.15
Puno,-15.84,-70.02,2024,230,14.32,2.37,66.24,4.19,23.75
Puno,-15.84,-70.02,2024,231,15.28,3.8,65.17,2.9,23.88
Puno,-15.84,-70.02,2024,232,15.77,2.56,66.36,4.09,21.13
Puno,-15.84,-70.02,2024,233,17.44,2.36,60.13,3.97,23.38
Puno,-15.84,-70.02,2024,234,18.71,1.03,50.74,4.65,23.55
